193,258,3.0,889123038
193,300,4.0,889123039
193,333,1.0,889123039
193,269,4.0,889123086
193,354,3.0,889123158
193,690,4.0,889123221
193,879,3.0,889123257
193,332,3.0,889123257
193,301,4.0,889123257
193,307,4.0,889123316
193,259,2.0,889123351
193,682,1.0,889123377
193,905,4.0,889123458
193,288,1.0,889123777
193,260,1.0,889123777
193,352,1.0,889123777
193,327,1.0,889123777
193,895,1.0,889123777
193,343,1.0,889123777
193,294,1.0,889123777
193,1258,3.0,889123806
193,1406,4.0,889123926
193,280,4.0,889124016
193,100,5.0,889124127
193,159,4.0,889124191
193,485,5.0,889124252
193,487,5.0,889124287
193,237,4.0,889124327
193,693,4.0,889124374
193,435,4.0,889124439
193,781,3.0,889124469
193,96,1.0,889124507
193,195,1.0,889124507
193,1090,2.0,889124778
193,845,4.0,889124803
193,941,4.0,889124890
193,282,5.0,889124965
193,194,4.0,889125006
193,69,5.0,889125287
193,508,4.0,889125319
193,199,5.0,889125535
193,56,1.0,889125572
193,153,4.0,889125629
193,174,4.0,889125720
193,210,4.0,889125755
193,79,4.0,889125755
193,684,4.0,889125788
193,82,2.0,889125880
193,24,2.0,889125880
193,33,3.0,889125912
193,161,3.0,889125912
193,117,4.0,889125913
193,121,3.0,889125913
193,403,3.0,889125945
193,405,3.0,889125945
193,541,1.0,889125976
193,29,3.0,889126055
193,38,3.0,889126055
193,562,3.0,889126055
193,554,3.0,889126088
193,826,2.0,889126146
193,1407,3.0,889126146
193,553,4.0,889126272
193,274,3.0,889126272
193,815,3.0,889126332
193,111,1.0,889126375
193,402,3.0,889126375
193,155,4.0,889126376
193,722,3.0,889126402
193,739,4.0,889126427
193,1074,3.0,889126453
193,673,4.0,889126551
193,234,3.0,889126551
193,928,2.0,889126609
193,23,4.0,889126609
193,443,4.0,889126610
193,742,4.0,889126673
193,218,4.0,889126705
193,393,4.0,889126808
193,465,3.0,889126867
193,755,4.0,889126919
193,1078,4.0,889126943
193,627,4.0,889126972
193,73,3.0,889127237
193,580,4.0,889127270
193,72,2.0,889127301
193,25,4.0,889127301
193,790,3.0,889127381
193,763,3.0,889127457
193,94,3.0,889127592
193,410,3.0,889127633
193,1132,3.0,889127660
193,476,2.0,889127698
193,122,1.0,889127698
193,412,3.0,889127787
193,869,3.0,889127811
193,368,1.0,889127860
193,407,4.0,889127921
193,310,4.0,890834947
193,689,2.0,890834966
193,246,3.0,890859402
193,827,2.0,890859916
193,1,4.0,890859954
193,715,3.0,890860076
193,2,3.0,890860198
193,1168,4.0,890860234
193,147,2.0,890860290
193,177,4.0,890860290
193,182,4.0,890860290
193,871,3.0,890860319
193,276,4.0,890860319
193,127,5.0,890860351
193,187,4.0,890860351
193,366,4.0,890860428
180,258,5.0,877125493
180,181,2.0,877125956
180,153,1.0,877126182
180,762,4.0,877126241
180,56,5.0,877127130
180,204,3.0,877127159
180,655,5.0,877127159
180,186,4.0,877127189
180,201,2.0,877127189
180,372,5.0,877127237
180,433,5.0,877127273
180,40,4.0,877127296
180,367,1.0,877127486
180,790,1.0,877127572
180,67,1.0,877127591
180,68,5.0,877127721
180,111,5.0,877127747
180,156,5.0,877127747
180,235,4.0,877127758
180,380,5.0,877127796
180,222,5.0,877127815
180,121,5.0,877127830
180,716,1.0,877128119
180,732,3.0,877128137
180,1119,3.0,877128156
180,739,3.0,877128156
180,747,4.0,877128156
180,737,3.0,877128327
180,202,3.0,877128388
180,83,5.0,877128388
180,213,5.0,877128388
180,421,5.0,877128388
180,216,5.0,877128388
180,694,5.0,877128388
180,173,5.0,877128388
180,778,2.0,877128388
180,733,5.0,877128388
180,785,4.0,877128388
180,318,5.0,877355315
180,735,4.0,877355337
180,939,4.0,877355472
180,69,4.0,877355568
180,28,3.0,877355568
180,423,4.0,877355568
180,12,2.0,877355568
180,729,5.0,877355598
180,658,5.0,877355598
180,196,5.0,877355617
180,403,3.0,877355713
180,660,5.0,877372188
180,191,4.0,877372188
180,469,5.0,877372278
180,1131,5.0,877441985
180,79,3.0,877442037
180,684,5.0,877442058
180,356,3.0,877442079
180,431,4.0,877442098
180,1046,2.0,877442125
180,53,5.0,877442125
180,462,5.0,877544218
180,631,5.0,877544373
180,961,5.0,877544384
180,98,5.0,877544444
353,340,4.0,891401942
353,331,4.0,891401992
353,301,3.0,891401992
353,328,2.0,891402259
353,300,3.0,891402310
353,270,2.0,891402358
353,245,4.0,891402405
353,327,2.0,891402443
353,326,2.0,891402444
353,271,2.0,891402567
353,898,2.0,891402587
353,358,1.0,891402617
353,260,1.0,891402617
353,343,2.0,891402636
353,905,4.0,891402674
353,286,5.0,891402757
353,316,5.0,891402757
353,272,5.0,891402757
353,332,5.0,891402757
353,258,5.0,891402757
353,346,4.0,891402757
353,315,4.0,891402757
353,333,4.0,891402757
353,750,4.0,891402757
353,313,5.0,891402757
386,455,3.0,877654961
386,50,4.0,877654961
386,1016,4.0,877654961
386,515,5.0,877654961
386,222,4.0,877654961
386,127,5.0,877654961
386,181,3.0,877654961
386,7,3.0,877655028
386,117,5.0,877655028
386,24,4.0,877655028
386,273,3.0,877655028
386,685,4.0,877655085
386,323,4.0,877655085
386,118,3.0,877655085
386,121,3.0,877655145
386,281,3.0,877655145
386,840,5.0,877655145
386,405,4.0,877655145
386,597,3.0,877655145
386,825,4.0,877655146
386,546,2.0,877655195
386,833,3.0,877655195
386,982,3.0,877655195
415,269,4.0,879439108
415,328,5.0,879439135
415,258,4.0,879439135
415,323,2.0,879439205
415,322,4.0,879439205
415,754,4.0,879439311
415,748,5.0,879439349
415,243,1.0,879439386
415,479,4.0,879439610
415,432,4.0,879439610
415,684,3.0,879439610
415,531,5.0,879439684
415,136,5.0,879439684
415,195,5.0,879439685
415,1524,5.0,879439791
415,180,5.0,879439791
415,483,5.0,879439791
415,174,5.0,879439864
415,154,4.0,879439865
415,56,5.0,879439865
415,204,4.0,879439865
415,641,3.0,879439960
415,480,5.0,879439960
415,185,4.0,879439960
706,742,2.0,880997324
706,273,3.0,880997142
706,181,4.0,880997105
706,687,1.0,880996945
706,682,2.0,880996945
706,118,3.0,880997464
706,323,4.0,880996945
706,24,3.0,880997172
706,237,4.0,880997482
706,410,4.0,880997444
706,25,4.0,880997385
706,50,5.0,880997142
706,148,4.0,880997464
706,258,4.0,880997001
706,325,1.0,880996945
706,7,3.0,880997412
706,245,3.0,880996945
706,125,5.0,880997172
706,294,4.0,880996945
706,288,3.0,880996945
706,1,4.0,880997324
706,100,1.0,880997211
706,331,5.0,880996945
706,9,3.0,880997105
706,471,4.0,880997172
706,333,1.0,880996945
706,756,4.0,880997412
706,628,4.0,880997412
706,117,4.0,880997195
93,477,5.0,888705053
93,121,3.0,888705053
93,283,4.0,888705146
93,14,4.0,888705200
93,275,4.0,888705224
93,276,2.0,888705257
93,222,4.0,888705295
93,845,4.0,888705321
93,1,5.0,888705321
93,151,1.0,888705360
93,15,5.0,888705388
93,125,1.0,888705416
93,118,3.0,888705416
93,815,4.0,888705761
93,866,2.0,888705780
93,476,4.0,888705879
93,235,4.0,888705939
93,820,3.0,888705966
93,934,3.0,888705988
93,412,2.0,888706037
815,127,3.0,878691739
815,50,5.0,878691739
815,9,4.0,878691739
815,515,5.0,878691739
815,250,1.0,878691779
815,181,5.0,878691844
815,919,5.0,878691844
815,117,3.0,878691884
815,993,2.0,878691939
815,7,4.0,878691975
815,1,5.0,878691975
815,713,4.0,878692016
815,596,5.0,878692043
815,405,4.0,878692071
815,471,2.0,878692149
815,151,4.0,878692207
815,125,5.0,878692242
815,240,2.0,878692319
815,121,2.0,878692344
815,472,1.0,878692826
815,871,1.0,878693073
815,191,5.0,878693183
815,518,3.0,878693183
815,705,5.0,878693183
815,98,4.0,878693183
815,514,1.0,878693183
815,216,3.0,878693381
815,524,4.0,878693381
815,95,3.0,878693381
815,190,5.0,878693381
815,182,3.0,878693424
815,174,4.0,878693424
815,168,3.0,878693424
815,523,4.0,878693462
815,318,5.0,878693497
815,214,5.0,878693497
815,185,3.0,878693830
815,527,5.0,878693830
815,1039,5.0,878693870
815,96,5.0,878693871
815,200,5.0,878693871
815,204,4.0,878693871
815,357,5.0,878693906
815,188,3.0,878693906
815,588,5.0,878693906
815,86,5.0,878693989
815,144,4.0,878693989
815,484,4.0,878693989
815,496,5.0,878694027
815,102,3.0,878694028
815,501,3.0,878694028
815,199,4.0,878694055
815,647,5.0,878694055
815,69,4.0,878694106
815,732,5.0,878694106
815,479,4.0,878694106
815,87,5.0,878694199
815,28,4.0,878694199
815,179,2.0,878694228
815,435,4.0,878694269
815,602,3.0,878694269
815,835,3.0,878694269
815,969,5.0,878694306
815,159,3.0,878694306
815,202,4.0,878694341
815,71,5.0,878694341
815,183,5.0,878694381
815,233,3.0,878694381
815,521,4.0,878694381
815,154,5.0,878694453
815,135,2.0,878694493
815,79,4.0,878694493
815,196,4.0,878694526
815,655,3.0,878694563
815,239,5.0,878694563
815,141,4.0,878694613
815,172,5.0,878694613
815,134,4.0,878694613
815,423,5.0,878694613
815,133,5.0,878694613
815,603,3.0,878694664
815,65,5.0,878694664
815,417,5.0,878694664
815,99,4.0,878694665
815,143,5.0,878694665
815,176,4.0,878694705
815,625,4.0,878694705
815,228,5.0,878694735
815,215,5.0,878694820
815,542,4.0,878694820
815,485,4.0,878694820
815,57,5.0,878694854
815,529,5.0,878694854
815,465,5.0,878694952
815,432,5.0,878694952
815,659,5.0,878694952
815,175,3.0,878694952
815,613,5.0,878694983
815,97,5.0,878694983
815,837,5.0,878694983
815,114,5.0,878695019
815,153,4.0,878695020
815,443,3.0,878695055
815,89,4.0,878695092
815,686,5.0,878695092
815,404,4.0,878695147
815,227,2.0,878695147
815,88,4.0,878695176
815,433,3.0,878695199
815,173,5.0,878695241
815,436,3.0,878695241
815,132,5.0,878695278
815,195,4.0,878695278
815,136,5.0,878695311
815,582,1.0,878695311
815,83,4.0,878695311
815,735,5.0,878695438
815,402,5.0,878695438
815,31,4.0,878695490
815,419,3.0,878695490
815,629,4.0,878695527
815,229,3.0,878695527
815,158,2.0,878695645
815,671,4.0,878695679
815,418,4.0,878695744
815,380,3.0,878695744
815,77,4.0,878695798
815,163,4.0,878695841
815,559,3.0,878695877
815,1078,2.0,878695903
815,614,3.0,878695964
815,193,4.0,878696054
815,494,5.0,878696093
815,526,4.0,878696093
815,615,2.0,878696181
815,265,5.0,878696181
815,650,2.0,878696213
815,483,5.0,878696284
815,944,3.0,878696318
815,584,3.0,878696355
815,2,3.0,878696355
815,54,3.0,878696355
815,684,4.0,878696441
815,660,4.0,878696441
815,393,4.0,878696473
815,386,2.0,878696563
815,712,3.0,878696563
815,434,3.0,878696619
815,1204,5.0,878696619
815,203,4.0,878696650
815,217,3.0,878696681
815,639,2.0,878696681
815,91,3.0,878696840
815,451,3.0,878696965
815,1299,3.0,878697015
815,623,3.0,878697043
815,392,4.0,878697163
815,616,1.0,878697189
815,945,4.0,878697261
815,1133,3.0,878697466
815,403,4.0,878697532
815,94,3.0,878697705
815,167,2.0,878697705
815,391,2.0,878697734
815,230,5.0,878698098
815,444,2.0,878698407
815,131,2.0,878698449
815,665,2.0,878698525
815,210,2.0,878698553
815,449,2.0,878698661
815,226,3.0,878698704
815,675,2.0,878698831
815,313,5.0,884222552
815,1157,2.0,884267828
815,252,2.0,884267891
815,82,4.0,884267891
815,257,3.0,884320266
815,222,4.0,884320310
815,258,4.0,884320310
815,631,4.0,887978234
815,333,3.0,887978234
815,528,5.0,887978255
815,427,5.0,887978255
772,304,4.0,876250442
772,323,4.0,876250551
772,264,4.0,876250551
772,328,5.0,876250551
772,331,5.0,876250551
772,258,5.0,877533440
772,678,4.0,877533546
772,322,4.0,877533546
772,245,5.0,877533546
772,326,4.0,877533625
772,321,5.0,877533625
772,748,3.0,877533625
772,294,4.0,877533625
772,302,5.0,877533625
772,879,4.0,877533731
772,332,4.0,877533731
772,300,4.0,877533731
772,1025,3.0,877533820
772,327,4.0,877533873
772,259,2.0,877533957
772,313,5.0,889028363
772,310,4.0,889028363
772,315,5.0,889028363
772,344,4.0,889028581
772,272,5.0,889028581
772,354,4.0,889028692
772,307,4.0,889028773
772,288,2.0,889028773
772,752,3.0,889028773
772,271,4.0,889028773
772,751,3.0,889028876
772,312,4.0,889028941
772,898,3.0,889028941
645,319,3.0,892051708
645,258,3.0,892051708
645,288,3.0,892051741
645,340,4.0,892051762
645,268,4.0,892051811
645,286,4.0,892051844
645,748,1.0,892052039
645,301,2.0,892052070
645,243,1.0,892052232
645,963,4.0,892053241
645,488,4.0,892053241
645,318,5.0,892053241
645,656,4.0,892053241
645,98,4.0,892053241
645,56,3.0,892053241
645,177,4.0,892053274
645,357,5.0,892053274
645,956,4.0,892053310
645,28,4.0,892053310
645,183,4.0,892053340
645,186,4.0,892053340
645,482,4.0,892053340
645,474,5.0,892053398
645,59,5.0,892053429
645,558,4.0,892053429
645,64,3.0,892053429
645,203,4.0,892053456
645,483,5.0,892053456
645,209,5.0,892053483
645,427,5.0,892053483
645,89,4.0,892053483
645,181,4.0,892053483
645,1018,3.0,892053518
645,174,4.0,892053518
645,202,3.0,892053518
645,447,3.0,892053541
645,959,4.0,892053541
645,69,4.0,892053644
645,191,5.0,892053644
645,194,4.0,892053644
645,198,3.0,892053644
645,523,5.0,892053686
645,514,5.0,892053686
645,496,3.0,892053686
645,72,3.0,892053686
645,654,5.0,892053686
645,182,5.0,892053686
645,675,4.0,892053747
645,55,3.0,892053748
645,228,3.0,892053748
645,173,4.0,892053748
645,60,5.0,892053748
645,48,4.0,892053748
645,11,4.0,892054278
645,960,4.0,892054278
645,39,3.0,892054324
645,211,4.0,892054364
645,134,5.0,892054364
645,435,4.0,892054364
645,23,5.0,892054364
645,664,4.0,892054402
645,180,4.0,892054402
645,674,3.0,892054402
645,96,3.0,892054444
645,92,3.0,892054444
645,513,5.0,892054481
645,616,3.0,892054508
645,22,4.0,892054508
645,61,5.0,892054508
645,46,5.0,892054508
645,175,5.0,892054537
645,172,4.0,892054537
645,185,5.0,892054537
645,195,4.0,892054537
645,709,3.0,892054570
645,214,4.0,892054570
645,179,5.0,892054600
645,673,3.0,892054600
645,641,5.0,892054600
645,658,4.0,892054632
645,1159,4.0,892054632
645,746,4.0,892054683
645,428,4.0,892054684
645,469,5.0,892054707
645,135,5.0,892054707
645,216,4.0,892054732
645,168,4.0,892054797
645,430,5.0,892054797
645,208,5.0,892054797
645,65,4.0,892054824
645,47,4.0,892054824
645,30,4.0,892054824
645,50,4.0,892054824
645,212,4.0,892054857
645,200,5.0,892054906
645,188,4.0,892054906
645,433,4.0,892054906
645,32,5.0,892054906
645,955,4.0,892054989
645,91,3.0,892054990
645,653,5.0,892054990
645,521,4.0,892054990
645,81,4.0,892055039
645,367,3.0,892055039
645,512,5.0,892055072
645,708,3.0,892055072
645,506,5.0,892055072
645,184,3.0,892055213
645,197,5.0,892055244
645,627,2.0,892055244
645,518,5.0,892055285
645,640,4.0,892055285
645,650,5.0,892055285
645,70,4.0,892055325
645,4,4.0,892055347
645,434,4.0,892055389
645,87,4.0,892055444
645,73,3.0,892055445
645,239,3.0,892055445
645,403,3.0,892055603
645,660,3.0,892055628
645,772,3.0,892055728
720,906,4.0,891262697
720,1176,5.0,891262812
720,302,5.0,891262608
720,321,4.0,891262762
720,286,5.0,891262635
720,345,2.0,891262762
720,315,4.0,891262608
720,333,4.0,891262669
720,262,4.0,891262608
720,311,5.0,891262635
720,316,4.0,891263387
720,310,4.0,891262762
720,306,4.0,891262635
720,872,3.0,891262780
720,902,4.0,891263460
720,319,3.0,891263340
720,749,3.0,891262812
720,242,4.0,891262608
720,1062,5.0,891262812
720,995,4.0,891262762
720,887,5.0,891262608
720,304,4.0,891262697
720,269,3.0,891262608
720,258,4.0,891262762
720,313,3.0,891262608
720,898,4.0,891262812
720,347,3.0,891262608
720,272,4.0,891262762
720,896,5.0,891262669
720,268,4.0,891262669
150,288,4.0,878746174
150,319,4.0,878746174
150,324,4.0,878746225
150,268,5.0,878746257
150,1,4.0,878746441
150,147,4.0,878746442
150,124,2.0,878746442
150,100,2.0,878746636
150,181,5.0,878746685
150,246,5.0,878746719
150,50,5.0,878746719
150,458,4.0,878746720
150,475,5.0,878746764
150,273,4.0,878746764
150,291,4.0,878746764
150,235,4.0,878746792
150,151,4.0,878746824
150,150,3.0,878746824
150,123,4.0,878746852
150,13,4.0,878746889
150,127,5.0,878746889
150,93,4.0,878746889
150,278,2.0,878746889
150,14,4.0,878746889
150,293,4.0,878746946
150,129,4.0,878746946
150,276,5.0,878746982
150,221,4.0,878747017
150,628,4.0,878747018
150,410,4.0,878747090
150,121,2.0,878747322
150,325,1.0,878747322
186,288,1.0,879022858
186,300,5.0,879022858
186,322,5.0,879022927
186,591,4.0,879023073
186,742,3.0,879023073
186,291,4.0,879023073
186,298,3.0,879023073
186,121,2.0,879023074
186,100,4.0,879023115
186,983,3.0,879023152
186,925,5.0,879023152
186,717,3.0,879023242
186,118,2.0,879023242
186,106,2.0,879023242
186,406,1.0,879023272
186,977,3.0,879023273
186,281,4.0,879023390
186,595,3.0,879023390
186,295,2.0,879023390
186,79,5.0,879023460
186,56,3.0,879023460
186,12,1.0,879023460
186,44,5.0,879023529
186,31,4.0,879023529
186,939,5.0,879023529
186,203,5.0,879023529
186,55,4.0,879023556
186,263,3.0,879023571
186,1083,1.0,879023599
186,684,4.0,879023599
186,250,1.0,879023607
186,117,5.0,879023607
186,1042,5.0,879023632
186,1016,5.0,879023643
186,566,5.0,879023663
186,356,5.0,879023663
186,226,5.0,879023664
186,1277,4.0,879023677
186,405,3.0,879023677
186,470,5.0,879023693
186,77,5.0,879023694
186,38,5.0,879023723
186,159,5.0,879023723
186,554,1.0,879023751
186,1046,3.0,879023751
186,770,2.0,879023819
186,53,1.0,879023882
186,1213,3.0,879023882
186,385,4.0,879023894
186,237,2.0,879023934
186,934,3.0,879023968
186,1385,2.0,879023968
186,550,4.0,879023985
186,568,4.0,879024014
186,540,4.0,879024014
186,243,2.0,879024099
186,294,3.0,879024099
186,225,4.0,879024148
186,1033,3.0,879024212
186,820,2.0,879024345
186,1336,3.0,879024346
186,596,4.0,879024459
186,588,4.0,879024535
186,71,5.0,879024535
186,95,3.0,879024535
186,258,1.0,879720880
186,299,3.0,879720962
186,689,4.0,889817888
186,331,3.0,889817888
186,269,1.0,889818094
186,338,3.0,889818331
186,306,4.0,891717690
186,754,2.0,891717690
186,302,3.0,891717742
186,887,4.0,891717761
186,327,3.0,891717806
186,303,3.0,891717938
186,330,4.0,891718038
186,1399,2.0,891718530
186,880,3.0,891718700
186,333,3.0,891718820
186,148,4.0,891719774
186,1253,4.0,891719774
186,257,4.0,891719774
186,147,4.0,891719774
186,988,4.0,891719775
186,546,4.0,891719775
186,829,4.0,891719775
186,332,4.0,891719775
186,477,4.0,891719775
186,177,4.0,891719775
186,98,5.0,891719859
292,328,3.0,877560833
292,288,3.0,877560833
292,331,5.0,877560833
292,264,3.0,877628138
292,300,4.0,877628139
292,748,3.0,877718776
292,79,5.0,881103434
292,183,5.0,881103478
292,176,5.0,881103478
292,343,2.0,881103478
292,665,3.0,881103478
292,919,5.0,881103508
292,195,5.0,881103568
292,96,4.0,881103568
292,482,5.0,881103606
292,173,5.0,881103631
292,180,5.0,881103652
292,657,5.0,881103711
292,98,5.0,881103758
292,209,5.0,881103874
292,475,5.0,881103896
292,285,4.0,881103896
292,276,5.0,881103915
292,515,4.0,881103977
292,298,4.0,881103977
292,50,4.0,881103977
292,100,5.0,881103999
292,248,4.0,881103999
292,408,4.0,881104068
292,7,3.0,881104068
292,181,4.0,881104068
292,11,5.0,881104093
292,510,4.0,881104093
292,124,4.0,881104147
292,1,4.0,881104147
292,9,4.0,881104148
292,115,4.0,881104194
292,151,5.0,881104268
292,127,5.0,881104268
292,83,5.0,881104360
292,125,2.0,881104401
292,1014,3.0,881104424
292,24,4.0,881104481
292,1142,4.0,881104481
292,844,5.0,881104481
292,324,3.0,881104533
292,1010,4.0,881104581
292,10,5.0,881104606
292,111,4.0,881104606
292,117,4.0,881104606
292,282,4.0,881104661
292,250,3.0,881104679
292,118,3.0,881104701
292,20,2.0,881104760
292,472,3.0,881104760
292,235,3.0,881104797
292,405,3.0,881104820
292,249,3.0,881104820
292,252,3.0,881104881
292,535,3.0,881105031
292,628,3.0,881105123
292,150,4.0,881105135
292,222,3.0,881105195
292,228,5.0,881105211
292,234,5.0,881105245
292,499,5.0,881105245
292,197,5.0,881105246
292,486,4.0,881105246
292,144,5.0,881105280
292,226,4.0,881105281
292,168,5.0,881105318
292,492,4.0,881105318
292,1073,5.0,881105318
292,48,5.0,881105318
292,491,4.0,881105318
292,603,5.0,881105318
292,132,4.0,881105340
292,659,5.0,881105340
292,511,5.0,881105373
292,855,5.0,881105373
292,56,5.0,881105373
292,320,5.0,881105373
292,64,5.0,881105373
292,705,4.0,881105374
292,653,4.0,881105442
292,194,4.0,881105442
292,58,5.0,881105442
292,203,4.0,881105442
292,483,5.0,881105442
292,174,5.0,881105481
292,654,5.0,881105481
292,199,5.0,881105481
292,602,4.0,881105481
292,589,4.0,881105516
292,479,4.0,881105516
292,223,5.0,881105516
292,156,5.0,881105516
292,661,5.0,881105561
292,207,5.0,881105561
292,523,4.0,881105561
292,429,5.0,881105587
292,265,4.0,881105587
292,153,4.0,881105587
292,484,5.0,881105625
292,423,5.0,881105625
292,190,5.0,881105625
292,607,4.0,881105625
292,169,5.0,881105625
292,488,5.0,881105657
292,528,5.0,881105657
292,462,3.0,881105657
292,419,4.0,881105657
292,165,4.0,881105657
292,525,5.0,881105701
292,135,4.0,881105701
292,214,3.0,881105701
292,789,4.0,881105701
292,28,4.0,881105734
292,193,4.0,881105734
292,86,4.0,881105778
292,1050,4.0,881105778
292,1039,4.0,881105778
292,631,5.0,881105778
292,2,4.0,881105778
612,300,4.0,875324266
612,322,3.0,875324294
612,259,3.0,875324355
612,243,2.0,875324355
612,878,2.0,875324400
612,15,4.0,875324455
612,237,3.0,875324455
612,117,4.0,875324599
612,924,5.0,875324710
612,275,5.0,875324710
612,1060,4.0,875324756
612,864,4.0,875324756
612,926,2.0,875324789
612,100,4.0,875324790
612,9,3.0,875324876
612,1,4.0,875324876
612,7,3.0,875324876
612,477,2.0,875324876
612,25,3.0,875324915
612,118,3.0,875324947
612,476,3.0,875324947
612,147,4.0,875324975
612,1063,5.0,875325049
612,127,2.0,875325049
612,480,4.0,875325049
612,202,2.0,875325221
612,604,4.0,875325256
688,877,5.0,884153751
688,259,5.0,884153750
688,339,5.0,884153712
688,1234,5.0,884153712
688,749,5.0,884153712
688,332,5.0,884153712
688,304,5.0,884153606
688,359,5.0,884153606
688,302,5.0,884153425
688,1127,5.0,884153606
688,682,5.0,884153712
688,349,5.0,884153712
688,754,5.0,884153606
688,879,5.0,884153712
688,341,5.0,884153606
688,307,4.0,884153505
688,678,5.0,884153750
688,326,5.0,884153606
688,329,5.0,884153606
688,336,2.0,884153728
688,309,5.0,884153606
688,288,5.0,884153712
688,898,5.0,884153606
688,338,5.0,884153751
295,493,5.0,879516961
295,511,5.0,879516961
295,172,4.0,879516986
295,318,5.0,879517010
295,655,5.0,879517010
295,191,5.0,879517033
295,190,4.0,879517062
295,174,4.0,879517062
295,11,4.0,879517062
295,1503,2.0,879517082
295,115,5.0,879517135
295,238,4.0,879517136
295,357,4.0,879517136
295,222,4.0,879517136
295,162,4.0,879517157
295,414,4.0,879517157
295,208,5.0,879517157
295,98,5.0,879517193
295,740,4.0,879517225
295,215,5.0,879517247
295,602,5.0,879517247
295,965,4.0,879517271
295,230,4.0,879517271
295,137,4.0,879517271
295,504,4.0,879517299
295,96,1.0,879517299
295,153,5.0,879517324
295,648,4.0,879517324
295,213,5.0,879517324
295,483,5.0,879517348
295,183,1.0,879517348
295,56,4.0,879517348
295,132,5.0,879517348
295,423,4.0,879517372
295,22,4.0,879517372
295,194,4.0,879517412
295,427,4.0,879517412
295,133,4.0,879517432
295,42,3.0,879517467
295,168,5.0,879517467
295,60,5.0,879517492
295,513,4.0,879517492
295,186,5.0,879517512
295,50,5.0,879517540
295,485,4.0,879517558
295,216,5.0,879517580
295,1,4.0,879517580
295,79,4.0,879517600
295,151,4.0,879517635
295,227,4.0,879517635
295,204,4.0,879517655
295,65,5.0,879517655
295,727,5.0,879517682
295,588,4.0,879517682
295,496,5.0,879517682
295,705,4.0,879517682
295,143,4.0,879517682
295,217,4.0,879517705
295,582,5.0,879517721
295,99,4.0,879517741
295,1039,4.0,879517742
295,97,5.0,879517761
295,1050,5.0,879517761
295,403,4.0,879517762
295,70,5.0,879517779
295,154,5.0,879517801
295,421,4.0,879517802
295,71,5.0,879517822
295,181,4.0,879517860
295,951,5.0,879517893
295,109,4.0,879517911
295,69,5.0,879517911
295,235,4.0,879517943
295,642,4.0,879517943
